time,open,high,low,close,tick_volume,spread,real_volume
2025-03-10 06:00:00,2909.78,2914.61,2909.3,2914.32,8918,29,0
2025-03-10 07:00:00,2914.31,2915.44,2904.26,2908.3,13248,29,0
2025-03-10 08:00:00,2908.3,2910.58,2897.55,2897.77,15010,29,0
2025-03-10 09:00:00,2897.71,2915.35,2896.57,2911.2,14970,29,0
2025-03-10 10:00:00,2911.2,2911.25,2898.2,2902.87,12635,29,0
2025-03-10 11:00:00,2902.88,2904.66,2895.39,2904.02,13454,29,0
2025-03-10 12:00:00,2904.02,2907.69,2900.27,2906.61,18601,29,0
2025-03-10 13:00:00,2906.69,2908.44,2897.61,2903.7,21176,29,0
2025-03-10 14:00:00,2903.66,2909.12,2900.83,2908.0,24655,29,0
2025-03-10 15:00:00,2908.0,2910.5,2900.5,2904.34,18382,29,0
2025-03-10 16:00:00,2904.34,2906.77,2895.8,2895.88,14628,29,0
2025-03-10 17:00:00,2895.86,2896.15,2882.62,2886.09,19592,29,0
2025-03-10 18:00:00,2886.12,2889.54,2880.16,2885.5,14511,29,0
2025-03-10 19:00:00,2885.5,2890.93,2880.21,2885.46,14944,29,0
2025-03-10 20:00:00,2885.48,2889.44,2884.26,2889.18,4030,29,0
2025-03-10 22:00:00,2888.2,2890.04,2883.89,2884.59,3067,29,0
2025-03-10 23:00:00,2884.6,2885.73,2882.3,2884.6,3807,29,0
2025-03-11 00:00:00,2884.6,2888.57,2884.11,2887.13,8648,29,0
2025-03-11 01:00:00,2887.13,2890.82,2879.99,2890.55,13696,29,0
2025-03-11 02:00:00,2890.55,2900.4,2889.89,2899.07,11609,29,0
2025-03-11 03:00:00,2899.05,2899.3,2895.11,2896.81,7119,29,0
2025-03-11 04:00:00,2896.81,2898.61,2895.4,2897.66,4417,29,0
2025-03-11 05:00:00,2897.66,2898.95,2892.61,2895.74,8505,29,0
2025-03-11 06:00:00,2895.74,2902.68,2893.37,2902.28,11249,29,0
2025-03-11 07:00:00,2902.28,2903.58,2897.5,2901.08,11798,29,0
2025-03-11 08:00:00,2901.08,2910.4,2900.4,2909.87,12585,29,0
2025-03-11 09:00:00,2909.87,2912.41,2908.78,2911.65,11880,29,0
2025-03-11 10:00:00,2911.65,2914.38,2910.8,2911.94,8834,29,0
2025-03-11 11:00:00,2911.94,2915.31,2910.68,2913.56,9625,29,0
2025-03-11 12:00:00,2913.59,2915.92,2910.4,2913.03,13748,29,0
2025-03-11 13:00:00,2913.0,2922.14,2906.73,2917.88,23258,29,0
2025-03-11 14:00:00,2917.96,2920.71,2911.71,2914.09,23325,29,0
2025-03-11 15:00:00,2914.04,2919.8,2913.98,2916.7,17226,29,0
2025-03-11 16:00:00,2916.68,2917.99,2915.06,2917.13,12967,29,0
2025-03-11 17:00:00,2917.13,2920.54,2914.06,2917.6,12422,29,0
2025-03-11 18:00:00,2917.6,2919.45,2915.11,2918.18,10599,29,0
2025-03-11 19:00:00,2918.19,2921.23,2917.35,2918.3,10825,29,0
2025-03-11 20:00:00,2918.3,2918.9,2915.02,2915.55,4112,29,0
2025-03-11 22:00:00,2915.68,2918.0,2914.38,2917.5,3236,29,0
2025-03-11 23:00:00,2917.5,2919.54,2915.37,2915.44,2542,29,0
2025-03-12 00:00:00,2915.44,2915.52,2912.04,2914.13,4820,29,0
2025-03-12 01:00:00,2914.07,2917.31,2910.81,2914.77,10025,29,0
2025-03-12 02:00:00,2914.69,2918.18,2913.82,2916.18,8077,29,0
2025-03-12 03:00:00,2916.18,2919.99,2914.76,2914.82,6471,29,0
2025-03-12 04:00:00,2914.82,2915.98,2912.54,2914.82,5064,29,0
2025-03-12 05:00:00,2914.8,2916.42,2912.02,2915.98,8026,29,0
2025-03-12 06:00:00,2916.01,2921.06,2911.28,2911.79,11714,29,0
2025-03-12 07:00:00,2911.78,2915.59,2908.9,2914.48,13223,29,0
2025-03-12 08:00:00,2914.48,2922.15,2913.99,2922.05,13383,29,0
2025-03-12 09:00:00,2922.07,2925.24,2913.6,2914.61,13215,29,0
2025-03-12 10:00:00,2914.62,2916.93,2912.74,2914.34,9274,29,0
2025-03-12 11:00:00,2914.34,2916.67,2912.61,2915.24,8151,29,0
2025-03-12 12:00:00,2915.24,2923.15,2912.08,2917.51,20740,29,0
2025-03-12 13:00:00,2917.48,2918.7,2905.98,2915.57,27055,29,0
2025-03-12 14:00:00,2915.56,2922.4,2914.27,2921.88,20233,29,0
2025-03-12 15:00:00,2921.88,2929.28,2921.38,2928.3,17906,29,0
2025-03-12 16:00:00,2928.3,2939.01,2927.85,2936.15,19282,29,0
2025-03-12 17:00:00,2936.05,2940.45,2935.79,2936.07,12764,29,0
2025-03-12 18:00:00,2936.07,2937.28,2933.72,2935.1,8970,29,0
2025-03-12 19:00:00,2935.1,2935.59,2930.99,2931.25,10755,29,0
2025-03-12 20:00:00,2931.25,2934.15,2930.78,2933.18,3315,29,0
2025-03-12 22:00:00,2933.77,2938.96,2933.43,2938.11,3355,29,0
2025-03-12 23:00:00,2938.11,2939.32,2934.65,2937.98,4156,29,0
2025-03-13 00:00:00,2937.98,2939.21,2937.57,2938.62,3746,29,0
2025-03-13 01:00:00,2938.64,2941.33,2936.44,2937.84,9719,29,0
2025-03-13 02:00:00,2937.86,2945.94,2937.47,2944.21,9135,29,0
2025-03-13 03:00:00,2944.2,2947.03,2943.03,2945.5,7053,29,0
2025-03-13 04:00:00,2945.5,2946.19,2943.43,2944.56,4613,29,0
2025-03-13 05:00:00,2944.56,2944.99,2938.12,2940.01,8990,29,0
2025-03-13 06:00:00,2940.0,2940.22,2935.34,2936.85,10606,29,0
2025-03-13 07:00:00,2936.88,2938.07,2932.66,2935.21,9914,29,0
2025-03-13 08:00:00,2935.21,2944.89,2934.79,2941.45,11448,29,0
2025-03-13 09:00:00,2941.45,2948.81,2941.06,2947.76,8829,29,0
2025-03-13 10:00:00,2947.76,2948.54,2942.09,2944.03,9121,29,0
2025-03-13 11:00:00,2944.03,2948.56,2944.03,2946.24,10109,29,0
2025-03-13 12:00:00,2946.24,2949.08,2940.97,2942.37,18091,29,0
2025-03-13 13:00:00,2942.37,2952.34,2938.94,2950.34,22272,29,0
2025-03-13 14:00:00,2950.36,2971.09,2949.78,2969.82,25245,29,0
2025-03-13 15:00:00,2969.82,2978.36,2966.3,2977.77,28173,29,0
2025-03-13 16:00:00,2977.77,2985.27,2976.63,2980.01,21626,29,0
2025-03-13 17:00:00,2980.01,2982.21,2976.3,2979.38,15423,29,0
2025-03-13 18:00:00,2979.38,2984.22,2978.94,2983.09,9693,29,0
2025-03-13 19:00:00,2983.09,2985.3,2980.51,2982.92,10376,29,0
2025-03-13 20:00:00,2982.93,2988.95,2981.19,2988.69,4105,29,0
2025-03-13 22:00:00,2988.43,2989.91,2983.23,2987.18,3456,29,0
2025-03-13 23:00:00,2987.18,2989.22,2985.29,2986.29,3464,29,0
2025-03-14 00:00:00,2986.47,2988.64,2984.61,2986.62,5629,29,0
2025-03-14 01:00:00,2986.62,2990.09,2981.64,2987.82,14182,29,0
2025-03-14 02:00:00,2987.82,2988.47,2983.73,2984.09,8268,29,0
2025-03-14 03:00:00,2984.08,2992.87,2983.75,2992.6,7345,29,0
2025-03-14 04:00:00,2992.6,2993.76,2984.4,2985.36,6890,29,0
2025-03-14 05:00:00,2985.35,2986.64,2981.78,2986.4,9092,29,0
2025-03-14 06:00:00,2986.4,2987.57,2981.15,2985.61,10347,29,0
2025-03-14 07:00:00,2985.67,2986.98,2980.77,2986.79,11618,29,0
2025-03-14 08:00:00,2986.79,2993.24,2985.14,2992.85,10838,29,0
2025-03-14 09:00:00,2992.85,2999.41,2992.62,2998.68,11109,29,0
2025-03-14 10:00:00,2998.69,3004.82,2986.53,2993.22,14332,29,0
2025-03-14 11:00:00,2993.26,2999.11,2993.19,2993.37,12598,29,0
2025-03-14 12:00:00,2993.36,2999.48,2993.19,2993.77,14483,29,0
2025-03-14 13:00:00,2993.79,2996.03,2983.21,2985.68,22491,29,0
2025-03-14 14:00:00,2985.65,2993.3,2981.99,2985.32,22101,29,0
2025-03-14 15:00:00,2985.32,2986.4,2978.37,2984.49,16756,29,0
2025-03-14 16:00:00,2984.49,2989.91,2982.88,2989.61,11942,29,0
2025-03-14 17:00:00,2989.62,2990.31,2986.39,2986.63,9561,29,0
2025-03-14 18:00:00,2986.63,2986.95,2983.19,2983.4,7796,29,0
2025-03-14 19:00:00,2983.4,2985.97,2982.12,2983.86,8070,29,0
2025-03-14 20:00:00,2983.8,2988.73,2981.75,2984.85,3557,29,0
2025-03-16 22:00:00,2987.44,2990.41,2985.98,2988.89,3878,29,0
2025-03-16 23:00:00,2988.92,2994.01,2988.23,2989.87,4125,29,0
2025-03-17 00:00:00,2989.93,2991.04,2986.31,2990.79,5235,29,0
2025-03-17 01:00:00,2990.78,2993.03,2988.63,2990.8,11042,29,0
2025-03-17 02:00:00,2990.81,2991.96,2986.92,2988.03,5545,29,0
2025-03-17 03:00:00,2988.03,2988.63,2985.34,2986.92,5330,29,0
2025-03-17 04:00:00,2986.92,2987.81,2982.34,2982.6,4600,29,0
2025-03-17 05:00:00,2982.59,2986.08,2982.18,2986.0,4979,29,0
2025-03-17 06:00:00,2986.0,2990.72,2985.34,2989.79,7643,29,0
2025-03-17 07:00:00,2989.8,2989.96,2984.02,2985.45,6946,29,0
2025-03-17 08:00:00,2985.45,2988.4,2983.06,2988.4,6184,29,0
2025-03-17 09:00:00,2988.4,2996.89,2987.54,2995.61,7526,29,0
2025-03-17 10:00:00,2995.59,2999.49,2994.68,2998.96,5735,29,0
2025-03-17 11:00:00,2998.96,3001.09,2996.45,2997.45,6850,29,0
2025-03-17 12:00:00,2997.43,2997.77,2984.75,2987.02,16831,29,0
2025-03-17 13:00:00,2987.05,2991.25,2985.99,2988.38,17289,29,0
2025-03-17 14:00:00,2988.33,3000.42,2987.04,2998.45,17034,29,0
2025-03-17 15:00:00,2998.5,2999.23,2992.81,2997.07,11829,29,0
2025-03-17 16:00:00,2997.07,2997.65,2992.99,2994.42,9325,29,0
2025-03-17 17:00:00,2994.42,2999.38,2994.42,2997.8,8296,29,0
2025-03-17 18:00:00,2997.8,3000.19,2996.66,2999.28,7125,29,0
2025-03-17 19:00:00,2999.27,3000.69,2997.67,3000.15,6481,29,0
2025-03-17 20:00:00,3000.13,3001.81,3000.0,3001.07,3402,29,0
2025-03-17 22:00:00,3001.46,3001.79,2999.88,3000.11,1432,29,0
2025-03-17 23:00:00,3000.11,3002.67,2999.48,2999.65,1908,29,0
2025-03-18 00:00:00,2999.82,3003.43,2999.42,3001.33,4252,29,0
2025-03-18 01:00:00,3001.32,3008.43,2999.37,3005.66,10474,29,0
2025-03-18 02:00:00,3005.66,3012.18,3002.7,3010.81,7705,29,0
2025-03-18 03:00:00,3010.81,3014.99,3009.58,3011.36,6621,29,0
2025-03-18 04:00:00,3011.38,3017.07,3011.2,3014.37,4231,29,0
2025-03-18 05:00:00,3014.37,3014.81,3005.99,3011.79,7286,29,0
2025-03-18 06:00:00,3011.85,3017.66,3010.5,3015.73,8831,29,0
2025-03-18 07:00:00,3015.73,3018.83,3014.49,3016.44,9174,29,0
2025-03-18 08:00:00,3016.41,3027.19,3016.3,3026.54,11111,29,0
2025-03-18 09:00:00,3026.52,3028.41,3018.13,3020.11,10203,29,0
2025-03-18 10:00:00,3020.11,3025.66,3019.53,3023.92,9522,29,0
2025-03-18 11:00:00,3023.92,3029.48,3022.37,3026.84,8168,29,0
2025-03-18 12:00:00,3026.84,3035.78,3026.69,3034.14,14025,29,0
2025-03-18 13:00:00,3034.14,3038.22,3026.08,3033.13,22312,29,0
2025-03-18 14:00:00,3033.04,3033.04,3024.55,3027.87,20923,29,0
2025-03-18 15:00:00,3027.86,3032.48,3025.1,3031.66,15200,29,0
2025-03-18 16:00:00,3031.66,3036.93,3030.36,3035.86,11935,29,0
2025-03-18 17:00:00,3035.86,3036.12,3029.77,3032.5,10097,29,0
2025-03-18 18:00:00,3032.5,3036.26,3032.32,3035.74,6228,29,0
2025-03-18 19:00:00,3035.74,3037.88,3035.17,3035.51,6996,29,0
2025-03-18 20:00:00,3035.5,3035.88,3033.28,3033.92,3060,29,0
2025-03-18 22:00:00,3033.84,3034.59,3032.54,3034.41,1785,29,0
2025-03-18 23:00:00,3034.41,3034.95,3031.39,3031.57,2110,29,0
2025-03-19 00:00:00,3031.57,3033.94,3030.31,3031.36,3228,29,0
2025-03-19 01:00:00,3031.36,3032.58,3027.34,3029.38,6749,29,0
2025-03-19 02:00:00,3029.38,3033.75,3028.97,3033.3,6643,29,0
2025-03-19 03:00:00,3033.3,3038.96,3032.18,3036.2,6486,29,0
2025-03-19 04:00:00,3036.19,3037.55,3034.2,3036.31,4085,29,0
2025-03-19 05:00:00,3036.34,3045.24,3036.33,3044.4,7864,29,0
2025-03-19 06:00:00,3044.4,3044.71,3034.47,3042.13,12757,29,0
2025-03-19 07:00:00,3042.13,3042.77,3035.51,3035.78,10183,29,0
2025-03-19 08:00:00,3035.78,3036.98,3024.71,3025.07,10089,29,0
2025-03-19 09:00:00,3025.07,3031.31,3022.72,3030.35,7910,29,0
2025-03-19 10:00:00,3030.35,3037.7,3028.29,3034.57,7005,29,0
2025-03-19 11:00:00,3034.59,3039.83,3033.74,3038.96,5748,29,0
2025-03-19 12:00:00,3038.96,3041.02,3036.15,3037.07,8163,29,0
2025-03-19 13:00:00,3037.07,3038.19,3027.62,3033.29,17919,29,0
2025-03-19 14:00:00,3033.29,3033.29,3025.82,3027.52,15294,29,0
2025-03-19 15:00:00,3027.52,3032.96,3026.68,3031.48,9803,29,0
2025-03-19 16:00:00,3031.48,3038.31,3031.24,3033.06,9494,29,0
2025-03-19 17:00:00,3033.06,3034.12,3029.42,3030.43,9490,29,0
